Recipe_id,Recipe,Ingredients,Link,Cuisine,Easy
1192,Cheesy Hasselback Chicken,"['chicken breast', 'paprika', 'thyme leaf', 'oil', 'baby spinach', 'mushroom', 'cheese']",https://tasty.co/recipe/cheesy-hasselback-chicken,american,Yes
1193,Nick's Jambalaya,"['jalapeno', 'paprika', 'cajun', 'sausage', 'cayenne', 'celery', 'chicken stock', 'shrimp', 'onion', 'oil', 'rice', 'garlic', 'chicken thigh', 'tomato', 'bay leaf']",https://tasty.co/recipe/nicks-jambalaya,american,No
1194,One-pot Pasta Primavera,"['whipping cream', 'broccoli', 'asparagus', 'parsley', 'onion', 'linguine', 'oil', 'garlic', 'mushroom', 'cheese']",https://tasty.co/recipe/one-pot-pasta-primavera,italian,Yes
1195,Spinach Pesto Pasta,"['chicken breast', 'spinach', 'walnut', 'lemon juice', 'spaghetti package', 'oil', 'garlic', 'cheese']",https://tasty.co/recipe/spinach-pesto,american,Yes
1196,Microwave Meal-Prep Lasagna,"['spinach', 'lasagna half', 'ricotta', 'parsley', 'marinara sauce', 'mozzarella', 'cheese']",https://tasty.co/recipe/microwave-meal-prep-lasagna,american,Yes
1197,"American Burger ""Juicy Lucy""","['hamburger bun', 'bacon', 'beef lean', 'onion powder', 'oil', 'tomato', 'lettuce', 'cheese']",https://tasty.co/recipe/american-burger-juicy-lucy,american,Yes
1198,The Ultimate Tomato Sauce,"['butter', 'onion', 'oil', 'garlic', 'anchovy tin', 'wine', 'tomato', 'cheese']",https://tasty.co/recipe/the-ultimate-tomato-sauce,italian,Yes
1199,Fajita Hasselback Chicken,"['spice mix', 'chicken breast', 'salsa', 'onion', 'cheese', 'bell pepper']",https://tasty.co/recipe/fajita-hasselback-chicken,latin_american,Yes
1200,Vegetarian Pad See Ew,"['broccoli', 'egg', 'bird chile powder', 'oil', 'shallot', 'soy sauce', 'rice', 'mushroom oyster sauce', 'garlic', 'tofu', 'brown sugar']",https://tasty.co/recipe/vegetarian-pad-see-ew,thai,Yes
1201,Slow Cooker Nacho Soup,"['bean', 'chicken breast', 'paprika', 'tortilla chip', 'cumin', 'heavy cream', 'cheddar', 'cilantro', 'onion', 'chili powder', 'garlic', 'monterey jack', 'tomato', 'chicken broth', 'cheese']",https://tasty.co/recipe/slow-cooker-nacho-soup,american,Yes
1202,Lemon Parmesan Chicken Traybake,"['egg yolk', 'chicken breast', 'cherry tomato', 'asparagus', 'parsley', 'oil', 'panko breadcrumb', 'lemon lemon juice', 'lemon zest', 'cheese']",https://tasty.co/recipe/lemon-parmesan-chicken-traybake,british,Yes
1203,Zucchini Meatballs,"['bread crumb', 'pasta', 'parsley', 'onion', 'basil', 'oil', 'garlic', 'marinara sauce', 'zucchini', 'egg', 'cheese']",https://tasty.co/recipe/zucchini-meatballs,american,Yes
1204,Slow-Cooker Pot Roast,"['baguette', 'baby potato', 'cornstarch', 'carrot half', 'pearl onion', 'rosemary', 'thyme', 'beef chuck roast', 'worcestershire sauce']",https://tasty.co/recipe/slow-cooker-pot-roast-1,british,Yes
1205,Veggie-Packed Chickpea Pot Pie,"['corn', 'chickpea', 'pie crust', 'broccoli', 'celery', 'parsley', 'mushroom', 'yeast', 'thyme', 'onion', 'flour', 'carrot', 'milk almond milk', 'potato', 'oil', 'garlic', 'stock', 'rosemary']",https://tasty.co/recipe/veggie-packed-chickpea-pot-pie,american,Yes
1207,Bacon Cheddar Loaded Cheeseburger ,"['hamburger bun', 'bacon', 'onion', 'beef', 'cheese']",https://tasty.co/recipe/bacon-cheddar-loaded-cheeseburger,american,Yes
1208,Steak Fajita Quesadillas,"['butter', 'jalapeno', 'salsa', 'cumin', 'heavy cream', 'skirt steak', 'guacamole', 'tortilla', 'onion', 'oil', 'chili powder', 'garlic', 'bell pepper', 'cheese']",https://tasty.co/recipe/steak-fajita-quesadillas,american,No
1211,Foil Pack Chicken And Rainbow Veggies,"['broccoli', 'paprika', 'cherry tomato', 'baby carrot', 'tray', 'onion', 'oil', 'garlic', 'yellow bell', 'thyme', 'aluminum foil']",https://tasty.co/recipe/foil-pack-chicken-and-rainbow-veggies,american,Yes
1212,Chicken Parm Bake With Roasted Broccoli,"['broccoli', 'chicken breast', 'bread crumb', 'spaghetti', 'onion', 'basil', 'oil', 'marinara sauce', 'mozzarella', 'oregano', 'cheese']",https://tasty.co/recipe/chicken-parm-bake-with-roasted-broccoli,american,No
1215,One-Pot Spinach And Tomato Pasta,"['wheat penne', 'onion', 'tomato juice', 'oil', 'garlic', 'rotisserie chicken', 'baby spinach']",https://tasty.co/recipe/one-pot-spinach-and-tomato-pasta,italian,Yes
1216,Shahi Paneer,"['bell', 'naan', 'heavy cream', 'chilli', 'coriander', 'cilantro', 'ginger', 'tomato puree', 'butter', 'onion', 'paneer masala', 'rice', 'garlic', 'cheese']",https://tasty.co/recipe/ritu-swasti-s-shahi-paneer,indian,Yes
1217,Chipotle Chili And Cornbread Dumplings,"['cumin', 'buttermilk', 'honey', 'cornmeal', 'chilli', 'tomato', 'apple cider vinegar', 'kidney', 'onion', 'flour', 'bean', 'beef', 'cayenne', 'beef broth', 'garlic', 'egg', 'bell pepper']",https://tasty.co/recipe/chipotle-chili-and-cornbread-dumplings,american,No
1218,Kung Pao Cauliflower Bites,"['cornstarch', 'vinegar', 'sesame seed', 'ginger', 'milk', 'flour', 'soda', 'garlic', 'chive', 'rice', 'nectar', ' cauliflower', 'oil']",https://tasty.co/recipe/kung-pao-cauliflower-bites,chinese,Yes
1219,Pumpkin Sage Pasta,"['almond milk', 'onion', 'oil', 'garlic', 'pumpkin', 'sage', 'nutmeg', 'box wheat pasta']",https://tasty.co/recipe/pumpkin-sage-pasta,american,Yes
1220,Butternut Squash Stuffed Pasta Bake,"['butter', 'spinach', 'ricotta', 'milk', 'oil', 'flour', 'garlic', 'butternut squash', 'cheese', 'egg', 'turkey']",https://tasty.co/recipe/butternut-squash-stuffed-pasta-bake,american,No
1221,Sheet Pan Steak And Fries,"['butter', 'cheese', 'parsley', 'oil', 'garlic', 'russet potato', 'beef sirloin']",https://tasty.co/recipe/sheet-pan-steak-and-fries,american,Yes
1223,Turkey Spaghetti Squash Bake,"['spaghetti', 'onion', 'oil', 'basil', 'garlic', 'tomato', 'thyme', 'oregano', 'turkey', 'cheese', 'bell pepper']",https://tasty.co/recipe/turkey-spaghetti-squash-bake,american,No
1224,Fried Chicken And Egg Rice Bowl,"['nori', 'chicken breast', 'scallion', 'sugar', 'chicken stock', 'onion', 'oil', 'flour', 'mirin', 'rice', 'panko breadcrumb', 'sake', 'egg']",https://tasty.co/recipe/fried-chicken-and-egg-rice-bowl,american,Yes
1225,Chicken Alfredo Pizza,"['pizza dough', 'rom tomato', 'cheese', 'alfredo sauce']",https://tasty.co/recipe/chicken-alfredo-pizza,italian,Yes
1226,Cauliflower Alfredo,"['butter', 'pasta', 'parsley', 'milk', 'garlic', ' cauliflower', 'cheese']",https://tasty.co/recipe/cauliflower-alfredo,american,Yes
1227,Vegan Spaghetti Carbonara,"['lemon juice', 'paprika', 'spaghetti', 'parsley', 'cashew', 'milk', 'oil', 'garlic', 'shiitake mushroom cap', 'yeast']",https://tasty.co/recipe/vegan-spaghetti-carbonara,italian,No
1228,The Ultimate Thanksgiving Turkey Hack,"['butter', 'qt stock chicken stock', 'stalk celery third', 'oil choice drizzling', 'carcas', 'onion', 'flour', 'garlic', 'turkey', 'carrot', 'sage', 'bay leaf', 'brown sugar']",https://tasty.co/recipe/the-ultimate-thanksgiving-turkey-hack,american,No
1229,Tofu Tikka Masala,"['yogurt', 'cumin', 'turmeric', 'garam masala', 'chili powder', 'lemon', 'cream dairy substitute choice', 'paprika', 'naan', 'ginger', 'onion', 'tomato sauce tomato', 'coriander', 'oil', 'rice', 'garlic', 'tofu']",https://tasty.co/recipe/tofu-tikka-masala,middle_eastern,Yes
1230,Chinese Takeaway-style Orange Chicken,"['chicken breast', 'sugar', 'corn flour', 'chicken stock', 'oil', 'garlic', 'panko breadcrumb', 'orange', 'egg']",https://tasty.co/recipe/chinese-takeaway-style-orange-chicken,chinese,Yes
1231,Bacon Chicken Alfredo Lasagna Roll,"['butter', 'spinach', 'lasagna noodle', 'heavy cream', 'rotisserie chicken chicken breast', 'bacon', 'parsley', 'garlic', 'mozzarella', 'cheese']",https://tasty.co/recipe/bacon-chicken-alfredo-lasagna-roll,american,No
1232,Shrimp Boil,"['dill', 'butter', 'Juice lemon', 'allspice', 'cocktail sauce', 'parsley', 'shrimp', 'mustard seed', 'sausage kielbasa round', 'corn third', 'skin potato', 'bay leaf', 'coriander seed']",https://tasty.co/recipe/shrimp-boil,american,Yes
1233,Easy Butternut Squash Ravioli,"['butter', 'lemon', 'egg', 'hazelnut', 'leaf sage', 'onion', 'oil', 'flour', 'garlic', 'butternut squash', 'brown sugar', 'cheese']",https://tasty.co/recipe/easy-butternut-squash-ravioli,italian,No
1234,Slow-Cooker Steak Fajitas,"['lime', 'flank steak', 'cilantro', 'tomato chilli', 'onion', 'taco', 'garlic', 'tortilla corn tortilla', 'cheese', 'bell pepper']",https://tasty.co/recipe/slow-cooker-steak-fajitas,latin_american,Yes
1235,Red Chili Shrimp Stir-fry,"['shrimp', 'onion', 'oil', 'soy sauce', 'bell pepper']",https://tasty.co/recipe/red-chili-shrimp-stir-fry,chinese,No
1236,Spaghetti Squash And Meatballs,"['spaghetti', 'parsley', 'onion', 'oil', 'garlic', 'marinara sauce', 'turkey', 'cheese']",https://tasty.co/recipe/spaghetti-squash-and-meatballs,italian,No
1237,Beef Stew Gratin,"['butter', 'beef', 'stem celery', 'puree', 'potato', 'onion', 'oil', 'garlic', 'thyme', 'carrot', 'wine', 'stock', 'tomato', 'rosemary', 'cheese']",https://tasty.co/recipe/beef-stew-gratin,american,No
1238,Spinach Artichoke Ravioli Bake,"['spinach', 'heavy cream', 'artichoke', 'milk', 'mozzarella', 'ravioli', 'cheese']",https://tasty.co/recipe/spinach-artichoke-ravioli-bake,american,No
1239,Camembert Bread Bowl,"['pesto', 'rigatoni', 'oil', ' broccoli', 'tomato', 'cheese']",https://tasty.co/recipe/5-ingredient-pesto-pasta,british,Yes
1240,Taiwanese Beef Noodle Soup,"['cilantro', 'beef shank', 'tomato', 'rice wine', 'bok choy', 'pod star anise', 'rock sugar', 'ginger', 'onion', 'spicy bean paste', 'soy sauce', 'flour noodle', 'oil', 'garlic', 'scallion', 'chile', 'bay leaf']",https://tasty.co/recipe/taiwanese-beef-noodle-soup,chinese,No
1241,Spicy Tomato Coconut Chicken,"['cilantro parsley', 'coconut milk', 'tomato puree', 'ginger', 'onion', 'oil', 'garlic', 'stock', 'jalapenoes']",https://tasty.co/recipe/spicy-tomato-coconut-chicken,american,Yes
1242,Maple Bacon Sweet Potato Soup,"['butter', 'maple syrup bacon', 'heavy cream', 'cinnamon', 'cayenne', 'onion', 'sweet potato', 'bacon', 'chicken broth', 'nutmeg']",https://tasty.co/recipe/maple-bacon-sweet-potato-soup,american,Yes
1243,Enchilada-inspired Stuffed Shells,"['onion', 'taco', 'oil', 'garlic', 'jumbo shell', 'beef', 'enchilada sauce', 'cheese', 'bell pepper']",https://tasty.co/recipe/enchilada-inspired-stuffed-shells,latin_american,Yes
1244,Zucchini Enchilada Roll-Ups,"['jalapeno', 'paprika', 'lime', 'chili', 'onion', 'zucchini', 'cilantro ganish', 'enchilada sauce', 'cheese', 'bell pepper']",https://tasty.co/recipe/zucchini-enchilada-roll-ups,american,Yes
1245,Slow-Cooker Honey Garlic Chicken,"['skin chicken breast half', 'broccoli', 'honey', 'baby carrot', 'ginger', 'garlic', 'soy sauce', 'bell pepper']",https://tasty.co/recipe/slow-cooker-honey-garlic-chicken,thai,Yes
1246,One-Pan Shrimp And Green Bean Stir-fry,"['bean', 'broccoli', 'honey', 'sesame seed', 'ginger', 'shrimp', 'garlic', 'carrot']",https://tasty.co/recipe/one-pan-shrimp-and-green-bean-stir-fry,chinese,Yes
1247,Teriyaki Steak Roll-ups,"['siracha', 'honey', 'lime', 'sesame seed', 'zucchini matchstick', 'ginger', 'onion', 'garlic', 'stalk asparagus', 'toothpick skewer', 'bell matchstick', 'carrot matchstick', 'steak skirt steak']",https://tasty.co/recipe/teriyaki-steak-roll-ups,american,Yes
1248,Steak With Asparagus,"['strip steak shell steak thick', 'oil', 'asparagus']",https://tasty.co/recipe/steak-with-asparagus,american,No
1249,Carrot & Chickpea Veggie Burger,"['lemon', 'wheat burger bun', 'onion', 'oat', 'oil', ' butter lettuce', 'carrot', 'avocado', 'chickpea', 'tomato', 'mustard', 'egg']",https://tasty.co/recipe/carrot-chickpea-veggie-burger,american,No
1250,One-pan Honey Lemon Chicken & Veggies,"['bean', 'lemon juice', 'cherry tomato', 'honey', 'oil', 'garlic', 'carrot', 'chicken thigh', 'drizzle']",https://tasty.co/recipe/one-pan-honey-lemon-chicken-veggies,american,Yes
1251,Sweet Potato & White Bean Burgers,"['bean', 'lemon juice', 'bread crumb', 'oil', 'parsley', 'potato', 'onion', 'avocado', 'yeast', 'chipotle mayo']",https://tasty.co/recipe/sweet-potato-white-bean-burgers,american,Yes
1252,Almond-Crusted Parmesan Salmon,"['salmon', 'oil', 'basil', 'egg', 'almond', 'cheese']",https://tasty.co/recipe/almond-crusted-parmesan-salmon,american,Yes
1253,Pesto Garden Pasta For The Whole Family,"['grape tomato', 'lemon juice', 'cherry tomato', 'almond butter', 'mozzarella ball', 'onion', 'oil', 'pasta farfalle penne', 'garlic', 'basil leaf', 'lemon zest', 'cheese']",https://tasty.co/recipe/pesto-garden-pasta-for-the-whole-family,italian,No
1254,Garlic Butter-stuffed Chicken,"['chicken breast', 'butter', 'parsley', 'oil', 'flour', 'garlic', 'panko breadcrumb', 'egg']",https://tasty.co/recipe/garlic-butter-stuffed-chicken,american,No
1255,Beef Wellington For Two,"['oil searing', 'beef tenderloin tenderloin', 'egg wash egg', 'garlic', 'mushroom', 'mustard', 'thyme', 'sheet puff pastry']",https://tasty.co/recipe/beef-wellington-for-two,british,No
1256,"Vegan Mushroom ""Cheesesteak"" Sandwich","['tomato paste', 'parsley', 'strip', 'hoagie roll', 'yeast', 'vegan butter', 'paprika', 'broth consistency', 'onion', 'carrot', 'vegan worcestershire', 'lemon juice', 'oyster mushroom', 'potato', 'oil', 'garlic']",https://tasty.co/recipe/vegan-mushroom-cheesesteak-sandwich,american,Yes
1257,Shrimp And Sausage Stir-fry,"['sausage', 'parsley', 'shrimp', 'onion', 'oil', 'rice', 'garlic', 'chesapeake bay', 'corn', 'carrot', 'zucchini', 'chicken broth', 'bell pepper']",https://tasty.co/recipe/shrimp-and-sausage-stir-fry,american,No
1259,Slow Cooker Pork Shoulder Cornbread Chili,"['cumin', 'kidney bean', 'onion', 'pork shoulder', 'tomato', 'box cornbread mix instruction', 'enchilada sauce', 'cheese']",https://tasty.co/recipe/slow-cooker-pork-shoulder-cornbread-chili,american,Yes
1260,Chicken Cordon Bleu Lasagna,"['deli', 'butter', 'chicken breast', 'lasagna noodle', 'oil', 'gruyÃ¨re', 'parsley', 'milk', 'onion', 'basil', 'flour', 'cheese', 'oregano', 'egg', 'panko bread crumb']",https://tasty.co/recipe/chicken-cordon-bleu-lasagna,french,No
1261,Giant Spaghetti-Stuffed Meatball,"['breadcrumb', 'spaghetti', 'sausage', 'parsley', 'milk', 'onion', 'basil', 'beef', 'marinara sauce', 'mozzarella', 'egg', 'cheese']",https://tasty.co/recipe/giant-spaghetti-stuffed-meatball,italian,No
1262,Broccoli Cheddar Mac &#x27;n&#x27; Cheese,"['broccoli', 'cheese']",https://tasty.co/recipe/broccoli-cheddar-mac-n-cheese,american,Yes
1263,Easy Chicken Cacciatore,"['sodium chicken broth', 'onion', 'oil', 'basil', 'portobello mushroom', 'garlic', 'wine', 'tomato', 'rosemary', 'breast half widthwise', 'bell pepper']",https://tasty.co/recipe/easy-chicken-cacciatore,italian,Yes
1264,Southwestern Veggie-Packed Tater Tot Casserole,"['bean', 'jalapeno', 'tater bag', 'cilantro', 'milk', 'onion', 'oil', 'flour', 'garlic', 'chili powder', 'carrot', 'corn', 'tomato', ' cauliflower', 'juice', 'cheese']",https://tasty.co/recipe/southwestern-veggie-packed-tater-tot-casserole,american,Yes
1265,Pesto Twist Pasta,"['oil', 'pine nut', 'garlic', 'fusilli pasta rotini pasta', 'basil leaf', 'cheese']",https://tasty.co/recipe/pesto-twist-pasta,italian,No
1266,Chicken Parm Lasagna Roll-Ups,"['chicken breast', 'breadcrumb', 'parsley', 'box lasagna noodle', 'flour', 'marinara sauce', 'egg', 'cheese']",https://tasty.co/recipe/chicken-parm-roll-ups,american,No
1267,Greek Spinach Pies (Spanakopita),"['dill', 'spinach', 'parsley', 'sheet phyllo', 'onion', 'oil', 'garlic', 'cheese']",https://tasty.co/recipe/greek-spinach-pies-spanakopita,greek,No
1268,Tomato Pesto Parchment-baked Chicken,"['chicken breast', 'pesto', 'asparagus', 'oil', 'rom tomato']",https://tasty.co/recipe/tomato-pesto-parchment-baked-chicken,american,Yes
1269,Creamy Chicken Wild Rice,"['butter', 'heavy cream', 'celery', 'chicken broth', 'parsley', 'onion', 'rice', 'garlic', 'carrot', 'chicken thigh', 'thyme', 'cremini mushroom', 'cheese']",https://tasty.co/recipe/creamy-chicken-wild-rice,american,Yes
1270,Garlic Herb Crusted Roast Rack Of Lamb,"['breadcrumb', 'parsley', 'rack lamb', 'oil', 'garlic', 'grain dijon mustard', 'rosemary', 'cheese']",https://tasty.co/recipe/garlic-herb-crusted-roast-rack-of-lamb,british,No
1271,Easy Chicken Paprikash,"['paprika', 'heavy cream', 'onion', 'oil', 'flour', 'garlic', 'chicken thigh', 'tomato', 'chicken broth', 'chili', 'bell pepper']",https://tasty.co/recipe/easy-chicken-paprikash,german,Yes
1272,Pineapple Paprika Chicken Tacos,"['corn tortilla', 'paprika', 'pineapple', 'cilantro', 'onion', 'chili powder', 'garlic']",https://tasty.co/recipe/pineapple-paprika-chicken-tacos,american,Yes
1273,Paprika Shrimp Pasta,"['lemon juice', 'paprika', 'shrimp', 'onion', 'linguine', 'oil', 'garlic', 'wine', 'thyme', 'cheese']",https://tasty.co/recipe/paprika-shrimp-pasta,american,No
1275,Steak Fajita Rolls,"['paprika', 'cumin', 'cayenne', 'flank steak', 'chili', 'onion', 'garlic', 'oil cooking', 'oregano', 'toothpick wooden skewer', 'cheese', 'bell pepper']",https://tasty.co/recipe/steak-fajita-rolls,american,Yes
1276,Quinoa Pizza Burgers,"['tomato paste', 'tomato sauce', 'quinoa', 'pinto bean', 'basil', 'mozzarella', 'oregano', 'cheese']",https://tasty.co/recipe/quinoa-pizza-burgers,american,Yes
1277,Short Rib RagÃ¹,"['cheese', 'pappardelle pasta', 'parsley', 'dijon mustard', 'onion', 'oil', 'garlic', 'carrot', 'port wine', 'beef stock', 'tomato', 'bay leaf', 'thyme', 'beef rib']",https://tasty.co/recipe/short-rib-ragu,italian,No
1278,One-pan Flank Steak & Veggies,"['broccoli', 'paprika', 'flank steak', 'onion', 'oil', 'rice']",https://tasty.co/recipe/one-pan-flank-steak-veggies,american,No
1279,Chili From Leftover Sauce ,"['tomato sauce', 'bean', 'paprika', 'cumin', 'heavy cream', 'cayenne', 'onion', 'chili powder', 'garlic', 'beef', 'kidney', 'cheese', 'bell pepper']",https://tasty.co/recipe/chili-from-leftover-sauce,american,Yes
1280,Loaded Bacon Mac &#x27;n&#x27; Cheese,"['bacon', 'cheese']",https://tasty.co/recipe/loaded-bacon-mac-n-cheese,american,Yes
1281,Cabernet-braised Short Ribs,"['tomato paste', 'cabernet sauvignon', 'beef rib fat', 'celery', 'parsley', 'potato', 'oil', 'flour', 'garlic', 'carrot', 'part split', 'bay leaf', 'thyme', 'beef chicken broth']",https://tasty.co/recipe/cabernet-braised-short-ribs,american,No
1282,Arroz Con Gandules,"['tomato sauce', 'adobo', 'cumin', 'cilantro', 'oil', 'onion', 'round', 'garlic', 'pigeon pea', 'grain rice', 'packet SazÃ³n culantro achiote', 'oregano', 'bell pepper']",https://tasty.co/recipe/arroz-con-gandules,latin_american,No
1283,Sticky Chinese BBQ Chicken,"['tomato paste', 'egg yolk', 'chicken breast', 'pineapple', 'sugar', 'chicken stock', 'wine vinegar', 'milk', 'onion', 'oil', 'cornflour']",https://tasty.co/recipe/sticky-chinese-bbq-chicken,british,Yes
1284,Poached Eggs In Tomato Sauce (Shakshouka),"['paprika', 'cumin', 'cayenne', 'parsley', 'onion', 'oil', 'garlic', 'tomato', 'egg', 'worcestershire sauce', 'cheese']",https://tasty.co/recipe/poached-eggs-in-tomato-sauce-shakshouka,middle_eastern,No
1285,Primavera Spaghetti Squash,"['milk milk', 'broccoli', 'lemon juice', 'squash', 'spaghetti', 'cherry tomato', 'asparagus', 'onion', 'oil', 'garlic', 'mushroom', 'cheese']",https://tasty.co/recipe/primavera-spaghetti-squash,american,No
1286,Sausage Shepherds Pie by Tasty Demais,"['butter', 'half half', 'chilli', 'toscana sausage', 'parsley', 'potato', 'milk', 'onion', 'oil', 'mozzarella', 'tomato', 'cheese']",https://tasty.co/recipe/sausage-shepherds-pie-via-tasty-demais,latin_american,No
1287,Crispy Sriracha Buttermilk Oven Fried Chicken,"['chicken breast', 'paprika', 'buttermilk', 'oil', 'siracha sauce', 'flour', 'panko breadcrumb']",https://tasty.co/recipe/crispy-sriracha-buttermilk-oven-fried-chicken,american,Yes
